coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
ACG,2021,,02F7,4,,,WEB*,,INTRO FINAN ACCOUNTNG,"Goslinga,Jill Kristen;",,,,
PHY,2053L,,DEPT,1,F,3-4,NPB,1219,LAB FOR PHY 2053,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2053L,,DEPT,1,F,5-6,NPB,1229,LAB FOR PHY 2053,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2053L,,DEPT,1,W,3-4,NPB,1219,LAB FOR PHY 2053,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2053L,,DEPT,1,W,5-6,NPB,1219,LAB FOR PHY 2053,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2053L,,DEPT,1,F,3-4,NPB,1229,LAB FOR PHY 2053,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2053L,,DEPT,1,T,5-6,NPB,1219,LAB FOR PHY 2053,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2053L,,DEPT,1,W,3-4,NPB,1221,LAB FOR PHY 2053,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2053L,,DEPT,1,F,1-2,NPB,1221,LAB FOR PHY 2053,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2053L,,DEPT,1,F,5-6,NPB,1221,LAB FOR PHY 2053,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2054,,73FB,4,T R,4,NPB,1001,PHYSICS 2,"Weatherford,Shawn Anderson;",T R,5,NPB,1216
PHY,2054,,8728,4,T R,4,NPB,1001,PHYSICS 2,"Weatherford,Shawn Anderson;",T R,3,NPB,1101
PHY,2054,,8729,4,T R,4,NPB,1001,PHYSICS 2,"Weatherford,Shawn Anderson;",W F,3,NPB,1101
PHY,2054,,8730,4,T R,4,NPB,1001,PHYSICS 2,"Weatherford,Shawn Anderson;",W F,5,NPB,1216
PHY,2054,,8731,4,T R,4,NPB,1001,PHYSICS 2,"Weatherford,Shawn Anderson;",W F,4,NPB,1220
PHY,2054,,8732,4,T R,4,NPB,1001,PHYSICS 2,"Weatherford,Shawn Anderson;",T R,6,NPB,1220
PHY,2054,,9277,4,T R,4,NPB,1001,PHYSICS 2,"Weatherford,Shawn Anderson;",T R,3,NPB,1216
PHY,2054L,,DEPT,1,F,3-4,NPB,1235,LAB FOR PHY 2054,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2054L,,DEPT,1,F,1-2,NPB,1237,LAB FOR PHY 2054,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2054L,,DEPT,1,W,5-6,NPB,1237,LAB FOR PHY 2054,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2054L,,DEPT,1,F,5-6,NPB,1235,LAB FOR PHY 2054,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2054L,,DEPT,1,W,3-4,NPB,1235,LAB FOR PHY 2054,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2054L,,DEPT,1,W,5-6,NPB,1235,LAB FOR PHY 2054,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2054L,,DEPT,1,F,1-2,NPB,1235,LAB FOR PHY 2054,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2054L,,DEPT,1,T,5-6,NPB,1235,LAB FOR PHY 2054,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2054L,,DEPT,1,F,3-4,NPB,1233,LAB FOR PHY 2054,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,2054L,,DEPT,1,W,5-6,NPB,1233,LAB FOR PHY 2054,"Deserio,Robert;Parks,Charles T,Jr;",,,,
PHY,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PHY,4911,,DEPT,VAR,TBA,,,,UG RES PHYSICS,STAFF;,,,,
PHY,5905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PHY,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PHY,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
PHY,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PHY,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PLP,6905,,4H93,2,TBA,,,,EPIDEM & DATA SCIENCE,STAFF;,,,,
PLP,6223C,,DEPT,3,TBA,,,,VIRAL PATHOGENS PLANT,STAFF;,,,,
PLP,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
PLP,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
PLP,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
PLP,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
PLP,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
PLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
INR,3102,,003C,3,MTWRF,2,AND,0101,US & WORLD AFFAIRS,"Nolan,Richard Anthony;",,,,
POS,4424,,003B,3,MTWRF,3,MAT,0018,LEGISLATIVE POLITICS,"Hedge,David Maurice;",,,,
POS,4956,,DEPT,VAR,TBA,,,,OVERSEAS STUDIES,"Kreppel,Amie D;Selden,Zachary Alan;",,,,
POS,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
POS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
POS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
POS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PUP,3002,,0035,3,MTWRF,4,AND,0134,CURRENT CONTROVERSIES,"Suarez Carrasquillo,Carlos Alberto;",,,,
INR,2001,,4A94,3,MTWRF,3,MAT,0016,INTERNATIONAL RELATNS,"Hozic,Aida A;",,,,
PAD,3003,,4A84,3,,,WEB,,INTRO TO PUBLIC ADMIN,"Scicchitano,Michael J;",,,,
POS,2041,,4A75,3,,,WEB,,AMERICAN FEDERAL GOVT,"Conley,Richard Steven;",,,,
POS,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
POS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
POS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
POS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
INR,4940,,DEPT,3,TBA,,,,INTERNSHIP,STAFF;,,,,
PAD,4940,,DEPT,3,TBA,,,,COURT INTERNSHIP,"Smith,Daniel A;",,,,
PAD,6946,,DEPT,3,TBA,,,,INTERNSHIP IN GOVT,STAFF;,,,,
POS,4940,,DEPT,3,TBA,,,,POLITICAL INTERNSHIP,"Smith,Daniel A;",,,,
POS,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
POS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
POS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
POS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
CLP,4110,,0283,3,,,WEB,,EATING DISORDERS,"Palmer,Billy A;",,,,
PSB,3340,,042C,3,MTWRF,3,PSY,0130,BEHAVIORAL NEUROSCI,"Devine,Darragh P;",,,,
PSY,3213L,,0415,3,MTWRF,3,NEB,0202,LAB METHODS PSYCHOL,"Lipsey,Nikolette P;",,,,
PSY,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PSY,4911,,DEPT,VAR,TBA,,,,UG RES PSYCHOLOGY,STAFF;,,,,
PSY,4930,,01AA,3,,,WEB,,PSYCH PUBLIC POLICY,"Klimenko,Marina A;",,,,
PSY,4940,,DEPT,VAR,TBA,,,,INTRO TO TEACH IN PSY,STAFF;,,,,
PSY,4949,,DEPT,VAR,TBA,,,,COMMUNITY WORK,STAFF;,,,,
PSY,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PSY,6910,,044F,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
PSY,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
PSY,7980,,0441,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
SOP,4704,,042B,3,MTWRF,2,PSY,0130,POLITICAL PSYCHOLOGY,"Smith,Colin T;",,,,
CLP,3144,,4014,3,MTWRF,1,PSY,0130,ABNORMAL PSYCHOLOGY,"Hogan,Maggie L;",,,,
DEP,3053,,4496,3,MTWRF,2,LIT,0101,DEVELOPMENT PSYCHOL,"Farrar,Michael J;",,,,
EAB,3002,,4C22,3,,,WEB,,PRINC BEHAV ANALYSIS,"Dallery,Jesse;",,,,
EAB,3764,,4E53,3,MTWRF,3,PSY,0151,APPL BEHAV ANALYSIS,"Goldman,Kissel J;",,,,
EXP,3604,,42DH,3,,,WEB,,COGNITIVE PSYCHOLOGY,"Cahill,Brian;",,,,
PSB,3002,,4130,3,MTWRF,4,PSY,0151,PHYSIOLOGICAL PSYCHOL,"Schwendt,Marek;",,,,
PSY,2012,,4H32,3,MTWRF,2,PSY,0130,GENERAL PSYCHOLOGY,"Curry-Pochy,Lisa;",,,,
PSY,2012,,403D,3,MTWRF,3,PSY,0130,GENERAL PSYCHOLOGY,"Mroz,Emily L;",,,,
PSY,2012,,4110,3,MTWRF,4,PSY,0130,GENERAL PSYCHOLOGY,"Barlow,Molly A;",,,,
PSY,2012,,4987,3,MTWRF,5,PSY,0130,GENERAL PSYCHOLOGY,"Schieber,Elizabeth N;",,,,
PSY,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PSY,4911,,DEPT,VAR,TBA,,,,UG RES PSYCHOLOGY,STAFF;,,,,
PSY,4940,,DEPT,VAR,TBA,,,,INTRO TO TEACH IN PSY,STAFF;,,,,
PSY,4949,,DEPT,VAR,TBA,,,,COMMUNITY WORK,STAFF;,,,,
PSY,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PSY,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
PSY,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PCO,7945,,DEPT,1,TBA,,,,ADV PRACTICUM COUNSEL,"Moradi,Banafsheh;",,,,
PCO,7949,,DEPT,1,TBA,,,,INTERN COUNS PSYCHOL,"Duffy,Ryan Daniel;",,,,
PSY,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PSY,4949,,DEPT,VAR,TBA,,,,COMMUNITY WORK,STAFF;,,,,
PSY,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PSY,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
PHC,6421,,DEPT,3,TWR,7-E1,,,PUB HLTH LAW & ETHICS,STAFF;,,,,
PHC,6937,,DEPT,3,,,WEB,,GLOBAL HLTH DISP,"Moorhouse,Michael D;",,,,
PHC,6052,,DEPT,3,,,WEB,,INTRO BIOSTAT METHODS,STAFF;,,,,
PHC,6937,,DEPT,3,MTWRF,2,,,HEALTH LITERACY,STAFF;,,,,
PHC,6001,,DEPT,3,,,WEB,,EPIDEMIOLOGY PUB HLTH,STAFF;,,,,
PHC,6002,,DEPT,3,,,WEB,,EPIDEM INFECT DISEASE,STAFF;,,,,
PHC,6002,,DEPT,3,M,6-7,,,EPIDEM INFECT DISEASE,STAFF;,F,4-5,,
PHC,6009,,DEPT,3,,,WEB,,BIOL EPI HIV AIDS,"Cook,Robert L;",,,,
PHC,6011,,DEPT,3,M W,2-4,,,EPIDEMIOLOGY METH 2,"Yaghjyan,Lusine;",,,,
PHC,6103,,DEPT,3,T R,2-3,,,SYSTEMS THINKING,STAFF;,,,,
PHC,6103,,DEPT,3,TBA,,,,SYSTEMS THINKING,STAFF;,,,,
PHC,6183,,DEPT,3,,,WEB,,DISTR PREP & EMRG RES,"Krueger,Traci M;",,,,
PHC,6251,,DEPT,3,W,2-4,,,ASSESSMENT PUB HEALTH,"Blue,Amy Victoria;",,,,
PHC,6405,,DEPT,3,R,2-3,,,THEO FOUND PUB HLTH,"Ross,Kathryn Marie;",,,,
PHC,6405,,DEPT,3,,,WEB,,THEO FOUND PUB HLTH,"Walker,Ashby Farmer;",,,,
PHC,6519,,DEPT,3,,,WEB,,ZOONOTIC DISEASES,"Krueger,Traci M;",,,,
PHC,6700,,DEPT,3,,,WEB,,SOC/BEHAV RES METHODS,"Dixon,Brittney N;Wood,Elizabeth A;",,,,
PHC,6937,,DEPT,3,,,WEB,,BUILDING RESILIENCY,"King,Lindsey Marie;",,,,
PHC,6937,,8H63,3,,,WEB,,BUILDING RESILIENCY,"King,Lindsey Marie;",,,,
PUR,3000,,0002,3,T,3-5,TUR,2333,PRINC OF PUBLIC RELA,"Nall,Mickey Glen;",R,3-4,TUR,2333
PUR,3463,,0008,3,,,WEB,,SPORTS COMMUNICATION,"Esterline,Eric C;",,,,
PUR,3500,,001B,3,M,2-3,TUR,2354,PUBLIC RELA RESEARCH,"Yue,Cen;",W,2-4,TUR,2354
PUR,3500,,01H2,3,,,WEB,,PUBLIC RELA RESEARCH,"Thelen,Patrick D;",,,,
PUR,3801,,001E,3,MTWRF,4,WEIM,1078,PUBLIC RELA STRATEGY,"Clark,Lawrence Milton;",,,,
PUR,3801,,0014,3,,,WEB,,PUBLIC RELA STRATEGY,"McCorkindale,Tina Marie;",,,,
PUR,4100,,001H,4,M W F,4-5,WEIM,3028,PUBLIC RELA WRITING,"Pelfrey,Deanna KW;",,,,
PUR,4800,,0019,3,M W,5-6,TUR,2354,PUB RELA CAMPAIGNS,"Searight,Ann Elizabeth;",F,5,TUR,2354
PUR,4800,,01H4,3,MTWRF,5,WEIM,1078,PUB RELA CAMPAIGNS,"Clark,Lawrence Milton;",,,,
PUR,3622,,42E7,3,,,WEB,,SOCIAL MEDIA MNGT,"Martinez,Maria Celeste;",,,,
PUR,4940,,4A04,VAR,,,WEB,,PUBLIC RELA INTERNSHP,"DiStaso,Marcia;",,,,
PUR,3000,,8D66,3,,,WEB,,PRINC OF PUBLIC RELA,"Engle,Robert Carl;",,,,
PUR,4100,,DEPT,4,,,WEB,,PUBLIC RELA WRITING,"Engle,Robert Carl;",,,,
PUR,4404C,,8D70,3,,,WEB,,INTERNAT PUBLIC RELA,"Myslik,Barbara A;",,,,
PUR,4905,,8D73,VAR,,,WEB,,INDIVIDUAL PROBLEMS,"DiStaso,Marcia;",,,,
PUR,4912,,8D74,VAR,,,WEB,,UNDERGRAD RESEARCH,"DiStaso,Marcia;",,,,
PUR,4940,,8D76,VAR,,,WEB,,PUBLIC RELA INTERNSHP,"DiStaso,Marcia;",,,,
VIC,3001,,8D79,4,,,WEB,,"SIGHT, SOUND & MOTION","Dawson,Tishawna Hurns;",,,,
VIC,3001,,8D80,4,,,WEB,,"SIGHT, SOUND & MOTION","Wright,Tracy B;",,,,
REL,2121,,0006,3,,,WEB,,AMERICAN RELIG HIST,"Hackett,David Gray;",,,,
REL,2315,,01G3,3,MTWRF,4,MAT,0107,RELIGION IN ASIA,"Mamtora,Bhakti;",,,,
REL,2362,,002A,3,,,WEB,,INTRO TO ISLAM,"Ramlakhan,Priyanka;Tsehayu,Yekatit Getachew;",,,,
REL,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
REL,4932,,DEPT,3,TBA,,,,THESIS SEMINAR,STAFF;,,,,
RLG,5906,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
RLG,5937,,DEPT,3,TBA,,,,TOP RELIG STUDIES,STAFF;,,,,
RLG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
RLG,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
RLG,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
RLG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
RLG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
REL,3098,,4A11,3,,,WEB,,RELIGION AND HEALING,"Wright,Robin;",,,,
REL,3160,,4A20,3,MTWRF,5,AND,0101,RELIGION AND SCIENCE,"Peterson,Anna;",,,,
REL,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
REL,4932,,DEPT,3,TBA,,,,THESIS SEMINAR,STAFF;,,,,
RLG,5906,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
RLG,5937,,DEPT,3,TBA,,,,TOP RELIG STUDIES,STAFF;,,,,
RLG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
RLG,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
RLG,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
RLG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
RLG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
REL,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
REL,4932,,DEPT,3,TBA,,,,THESIS SEMINAR,STAFF;,,,,
RLG,5906,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
RLG,5937,,DEPT,3,TBA,,,,TOP RELIG STUDIES,STAFF;,,,,
RLG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
RLG,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
RLG,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
RLG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
RLG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
CCJ,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
CCJ,4940,,DEPT,VAR,TBA,,,,RESEARCH INTERNSHIP,"Capece,Michael;",,,,
CCJ,4940,,DEPT,VAR,TBA,,,,TEACHING INTERNSHIP,"Capece,Michael;",,,,
CCJ,6905,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,STAFF;,,,,
CCJ,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
CCJ,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
CCJ,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
CCJ,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
CJL,3038,,02AC,3,,,WEB,,LAW AND SOCIETY,"Levett,Lora M;",,,,
CCJ,3024,,DEPT,3,MTWRF,3,TUR,2334,ADV PRIN CRIM JUSTICE,"Hartsell,Elizabeth N;",,,,
CCJ,3024,,DEPT,3,MTWRF,4,LEI,0104,ADV PRIN CRIM JUSTICE,"Kuo,Andrew;",,,,
CCJ,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
CCJ,4940,,DEPT,VAR,TBA,,,,RESEARCH INTERNSHIP,"Capece,Michael;",,,,
CCJ,4940,,DEPT,VAR,TBA,,,,TEACHING INTERNSHIP,"Capece,Michael;",,,,
CCJ,6905,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,STAFF;,,,,
CCJ,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
CCJ,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
CCJ,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
CCJ,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
CJJ,4010,,4F70,3,,,WEB,,JUVENILE JUSTICE,"Wilson,Jodi Lane;",,,,
CJL,2000,,4F22,3,MTWRF,3,LEI,0242,LAW & LEGAL PROCESS,"Mintz,Stephanie M;",,,,
CCJ,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
CCJ,4911,,DEPT,VAR,TBA,,,,UG RES CRIMINOLOGY,STAFF;,,,,
CCJ,4940,,DEPT,VAR,TBA,,,,LAW ENFORCMENT INTR.,"Capece,Michael;",,,,
CCJ,4940,,DEPT,VAR,TBA,,,,COURT/VICTIM SERV.,"Capece,Michael;",,,,
CCJ,4940,,DEPT,VAR,TBA,,,,LAW INTERNSHIP,"Capece,Michael;",,,,
CCJ,4940,,DEPT,VAR,TBA,,,,CORRECTIONS INTERN,"Capece,Michael;",,,,
CCJ,4940,,DEPT,VAR,TBA,,,,JUVENILE JUSTINCE INT,"Capece,Michael;",,,,
CCJ,4940,,DEPT,VAR,TBA,,,,PRACTICUM,"Capece,Michael;",,,,
CCJ,4970,,DEPT,3,TBA,,,,SENIOR THESIS,STAFF;,,,,
CCJ,6905,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,STAFF;,,,,
CCJ,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
CCJ,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
CCJ,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
CCJ,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
SYA,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
SYA,4911,,DEPT,VAR,TBA,,,,UG RES SOCIOLOGY,STAFF;,,,,
SYA,4930,,DEPT,3,,,WEB,,MENTAL HEALTH & ILLNE,"Golditch,Sydney A;",,,,
SYA,4941,,DEPT,3,TBA,,,,INTERNSHIP,STAFF;,,,,
SYA,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
SYA,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
SYA,6942,,DEPT,3,TBA,,,,APPL SOCIAL RES PROJ,STAFF;,,,,
SYA,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
SYA,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
SYA,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
SYG,2000,,01EF,3,,,WEB,,PRINCPLS OF SOCIOLOGY,"Mook,Anneloes Chantal;",,,,
SYG,2000,,01E0,3,,,WEB,,PRINCPLS OF SOCIOLOGY,"Moore,Sara A;",,,,
SYG,2000,,02E9,3,,,WEB,,PRINCPLS OF SOCIOLOGY,"Morales Giner,Maria del Pilar;",,,,
SYG,2000,,047E,3,MTWRF,2,PUGH,170,PRINCPLS OF SOCIOLOGY,"Marsiglio,William;",,,,
SYP,3510,,DEPT,3,,,WEB,,DEVIANCE,"Borg,Marian J;",,,,
SYA,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
SYA,4911,,DEPT,VAR,TBA,,,,UG RES SOCIOLOGY,STAFF;,,,,
SYA,4941,,DEPT,3,TBA,,,,INTERNSHIP,STAFF;,,,,
SYA,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
SYA,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
SYA,6942,,DEPT,3,TBA,,,,APPL SOCIAL RES PROJ,STAFF;,,,,
SYA,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
SYA,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
SYA,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
SYD,3700,,41G1,3,MTWRF,4,MAT,0012,MINORITIES IN AM SOC,"Canarte Gutierrez,Climaco David;",,,,
SYG,2000,,4A06,3,MTWRF,3,CSE,A101,PRINCPLS OF SOCIOLOGY,"McZeal,Corey J;",,,,
SYG,2430,,4G20,3,MTWRF,2,TUR,L011,MARRIAGE AND FAMILY,"Koropeckyj-Cox,Tatyana M;",,,,
SYA,4300,,DEPT,4,,,WEB,,METH OF SOC RESEARCH,"Peek,Charles W,IV;",,,,
SYA,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
SYA,4911,,DEPT,VAR,TBA,,,,UG RES SOCIOLOGY,STAFF;,,,,
SYA,4941,,DEPT,3,TBA,,,,INTERNSHIP,STAFF;,,,,
SYA,4941,,DEPT,3,TBA,,,,PRACTICUM,"Capece,Michael;",,,,
SYA,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
SYA,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
SYA,6942,,DEPT,3,TBA,,,,APPL SOCIAL RES PROJ,STAFF;,,,,
SYA,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
SYA,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
SYA,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
SWS,4900,,DEPT,VAR,TBA,,,,SUPERVISED EXTENSION,STAFF;,,,,
SWS,4900,,DEPT,VAR,TBA,,,,SUPERVISED EXTENSION,STAFF;,,,,
SWS,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
SWS,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
SWS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
SWS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
SWS,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,STAFF;,,,,
SWS,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,STAFF;,,,,
SWS,4941,,DEPT,VAR,TBA,,,,FULL TIME PRACT WORK,STAFF;,,,,
SWS,4941,,DEPT,VAR,TBA,,,,FULL TIME PRACT WORK,STAFF;,,,,
SWS,6905,,DEPT,VAR,TBA,,,,SPECIAL PROBLEMS,STAFF;,,,,
SWS,6905,,DEPT,VAR,TBA,,,,SPECIAL PROBLEMS,STAFF;,,,,
